year,playerID,name,gamesPlayed,scores,assists,goals,plusMinus,completions,completionPercentage,hockeyAssists,throwaways,stalls,drops,blocks,callahans,pulls,teams,pointsPlayed,oPointsPlayed,dPointsPlayed,minutesPlayed,possessions,oEfficiency,yardsTotal,yardsThrown,yardsReceived,hucksCompleted,huckPercentage
2012,mbjevoluk,Michael Bjevoluk,5,0.8,0.2,0.6,0.4,4.8,88.89,0.0,0.6,0.0,0.0,0.2,0.0,0.0,CLB,,,,,,,,,,,
2012,pkelsy,Pat Kelsy,10,1.3,0.4,0.9,0.4,5.5,85.94,0.0,0.9,0.0,0.0,0.0,0.0,0.0,RIR,,,,,,,,,,,
2012,sbrunner,Skylar Brunner,8,1.0,0.5,0.5,0.38,8.5,89.47,0.0,1.0,0.0,0.5,0.88,0.0,0.0,ROC,,,,,,,,,,,
2012,czybert,Chris Zybert,9,1.22,0.44,0.78,0.33,8.11,90.12,0.0,0.89,0.0,0.22,0.22,0.0,0.0,RIR,,,,,,,,,,,
2012,mpasterna,Matt Pasternack,10,1.6,0.3,1.3,0.3,10.9,90.08,0.0,1.2,0.0,0.5,0.4,0.0,0.0,CLB,,,,,,,,,,,
2012,scanetti,Seth Canetti,7,1.29,0.71,0.57,0.29,10.57,89.16,0.0,1.29,0.0,0.43,0.71,0.0,0.0,CON,,,,,,,,,,,
2012,tdillon,Trent Dillon,7,0.86,0.14,0.71,0.29,6.57,90.2,0.0,0.71,0.0,0.29,0.43,0.0,0.0,PHS,,,,,,,,,,,
2012,trevell,Troy Revell,11,2.36,1.64,0.73,0.27,20.55,89.68,0.0,2.36,0.0,0.18,0.45,0.0,0.0,IND,,,,,,,,,,,
2012,atheiss,Andy Theiss,4,0.5,0.5,0.0,0.25,1.5,,0.0,0.25,0.0,0.0,0.0,0.0,0.0,CLB,,,,,,,,,,,
2012,dcasey,Dan Casey,8,2.13,1.25,0.88,0.25,19.13,90.0,0.0,2.13,0.0,0.13,0.38,0.0,0.0,CON,,,,,,,,,,,
2012,imcclella,Ian McClellan,12,2.5,2.42,0.08,0.25,21.33,90.46,0.0,2.25,0.0,0.42,0.42,0.0,0.0,PHS,,,,,,,,,,,
2012,mrudy,Michael Rudy,4,0.5,0.25,0.25,0.25,1.75,,0.0,0.25,0.0,0.0,0.0,0.0,0.0,CIN,,,,,,,,,,,
2012,nhoward,Nick Howard,4,0.75,0.25,0.5,0.25,6.5,86.67,0.0,1.0,0.0,0.0,0.5,0.0,0.0,IND,,,,,,,,,,,
2012,dharris,Dwight Harris,10,4.1,2.0,2.1,0.2,19.1,86.82,0.0,2.9,0.0,1.2,0.2,0.0,0.0,CON,,,,,,,,,,,
2012,wmaroon,William Maroon,5,0.8,0.6,0.2,0.2,5.4,90.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,PHS,,,,,,,,,,,
2012,akrzywda,Alex Krzywda,6,0.83,0.33,0.5,0.17,9.17,96.49,0.0,1.0,0.0,0.17,0.5,0.0,0.0,IND,,,,,,,,,,,
2012,ddamiano,Dustin Damiano,6,0.67,0.17,0.5,0.17,5.33,88.89,0.0,0.67,0.0,0.17,0.33,0.0,0.0,PHS,,,,,,,,,,,
2012,gwakeman,Greg Wakeman,7,1.29,1.0,0.29,0.14,8.71,100.0,0.0,1.14,0.0,0.29,0.29,0.0,0.0,ROC,,,,,,,,,,,
2012,ddibiase,David DiBiase,8,1.13,0.88,0.25,0.13,9.38,90.36,0.0,1.0,0.0,0.38,0.38,0.0,0.0,RIR,,,,,,,,,,,
2012,knicholss,Kyle Nichols-Schmolze,8,1.0,0.88,0.13,0.13,5.13,89.13,0.0,0.63,0.0,0.25,0.0,0.0,0.0,RIR,,,,,,,,,,,
2012,tlarocco,Tom LaRocco,8,0.88,0.13,0.75,0.13,5.75,86.79,0.0,0.88,0.0,0.13,0.25,0.0,0.0,CIN,,,,,,,,,,,
2012,aziegler,Aaron Ziegler,5,0.6,0.2,0.4,0.0,8.4,93.33,0.0,1.2,0.0,0.0,0.6,0.0,0.0,DET,,,,,,,,,,,
2012,cgaffney,Christian Gaffney,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CON,,,,,,,,,,,
2012,crobinett,Cole Robinette,1,1.0,0.0,1.0,0.0,6.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CLB,,,,,,,,,,,
2012,icollins,Ian Collins,1,1.0,0.0,1.0,0.0,7.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,IND,,,,,,,,,,,
2012,kolson1,Kane Olson,10,1.7,0.9,0.8,0.0,14.4,96.0,0.0,1.9,0.0,0.8,1.0,0.0,0.0,CIN,,,,,,,,,,,
2012,rvanambur,Richard VanAmburg,1,1.0,0.0,1.0,0.0,15.0,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,DET,,,,,,,,,,,
2012,tjohnson,Tim Johnson,4,0.5,0.5,0.0,0.0,7.0,90.32,0.0,0.75,0.0,0.25,0.5,0.0,0.0,IND,,,,,,,,,,,
2012,vdevaraj,Vivek Devaraj,5,0.6,0.0,0.6,0.0,5.0,86.21,0.0,0.8,0.0,0.2,0.4,0.0,0.0,ROC,,,,,,,,,,,
2012,mplunkett,Mike Plunkett,10,1.5,1.3,0.2,-0.1,8.8,87.13,0.0,1.3,0.0,0.4,0.1,0.0,0.0,ROC,,,,,,,,,,,
2012,mwilken,Matt Wilken,10,1.5,1.1,0.4,-0.1,11.4,85.71,0.0,1.9,0.0,0.4,0.7,0.0,0.0,DET,,,,,,,,,,,
2012,sdonnella,Sean Donnellan,8,1.25,0.63,0.63,-0.13,12.63,90.18,0.0,1.38,0.0,0.5,0.5,0.0,0.0,ROC,,,,,,,,,,,
2012,kskwarek,Kamil Skwarek,7,1.57,0.86,0.71,-0.14,11.29,86.81,0.0,1.71,0.0,0.43,0.43,0.0,0.0,CON,,,,,,,,,,,
2012,dbaer,David Baer,12,2.17,1.42,0.75,-0.17,18.33,90.16,0.0,2.0,0.0,1.0,0.67,0.0,0.0,PHS,,,,,,,,,,,
2012,jdemaso,Jason DeMaso,11,2.27,2.0,0.27,-0.18,22.55,95.75,0.0,3.09,0.0,0.18,0.82,0.0,0.0,ROC,,,,,,,,,,,
2012,epriest,Evan Priest,5,0.4,0.2,0.2,-0.2,6.0,88.24,0.0,0.8,0.0,0.2,0.4,0.0,0.0,DET,,,,,,,,,,,
2012,jrobinson,Jeffrey Robinson,5,0.6,0.4,0.2,-0.2,6.4,100.0,0.0,1.0,0.0,0.2,0.4,0.0,0.0,DET,,,,,,,,,,,
2012,tgrace,Todd Grace,10,2.0,1.4,0.6,-0.2,15.1,96.18,0.0,2.2,0.0,0.8,0.8,0.0,0.0,CIN,,,,,,,,,,,
2012,ijeffries,Isaac Jeffries,6,0.5,0.17,0.33,-0.33,7.67,88.46,0.0,1.0,0.0,0.33,0.5,0.0,0.0,IND,,,,,,,,,,,
2012,jkanter,Jeremy Kanter,3,0.0,0.0,0.0,-0.33,8.0,88.89,0.0,1.0,0.0,0.0,0.67,0.0,0.0,ROC,,,,,,,,,,,
2012,kchiang,Kevin Chiang,9,1.22,0.56,0.67,-0.33,14.22,90.14,0.0,1.56,0.0,0.22,0.22,0.0,0.0,PHS,,,,,,,,,,,
2012,spanasuik,Steve Panasuik,6,0.5,0.17,0.33,-0.33,6.33,86.36,0.0,1.0,0.0,0.17,0.33,0.0,0.0,RIR,,,,,,,,,,,
2012,jbain,Jonathan Bain,11,2.27,1.45,0.82,-0.36,23.45,98.1,0.0,2.73,0.0,0.45,0.55,0.0,0.0,ROC,,,,,,,,,,,
2012,kcox,Kyle Cox,11,1.91,1.45,0.45,-0.36,15.64,87.31,0.0,2.27,0.0,0.36,0.36,0.0,0.0,IND,,,,,,,,,,,
2012,mzaagman,Mike Zaagman,5,0.6,0.2,0.4,-0.4,7.0,87.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,DET,,,,,,,,,,,
2012,kquinlan,Kevin Quinlan,9,2.0,1.44,0.56,-0.44,22.33,97.1,0.0,2.67,0.0,0.67,0.89,0.0,0.0,ROC,,,,,,,,,,,
2012,dconti,Dominic Conti,4,0.0,0.0,0.0,-0.5,6.0,85.71,0.0,1.0,0.0,0.0,0.5,0.0,0.0,DET,,,,,,,,,,,
2012,jmcgeeney,Jason McGeeney,4,0.0,0.0,0.0,-0.75,7.0,90.32,0.0,0.75,0.0,0.25,0.25,0.0,0.0,CIN,,,,,,,,,,,
2012,jwilson,Joshua Wilson,1,0.0,0.0,0.0,-1.0,6.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CIN,,,,,,,,,,,
2012,shightshu,Steven Hightshue,1,0.0,0.0,0.0,-1.0,7.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,IND,,,,,,,,,,,
2012,mfriisjen,Michael Friis-Jensen,10,1.5,1.5,0.0,-1.1,15.7,88.2,0.0,2.1,0.0,0.7,0.2,0.0,0.0,CIN,,,,,,,,,,,
2012,mmiller,Michael Miller,12,3.17,2.5,0.67,-1.17,35.0,89.36,0.0,4.17,0.0,0.75,0.58,0.0,0.0,RIR,,,,,,,,,,,
2012,mhorowitz,Mischa Horowitz,9,3.33,2.89,0.44,-1.22,24.0,85.71,0.0,4.0,0.0,0.78,0.22,0.0,0.0,CON,,,,,,,,,,,
2012,cedmiston,Charlie Edmiston,4,0.25,0.25,0.0,-1.25,14.0,90.32,0.0,1.5,0.0,0.0,0.0,0.0,0.0,CIN,,,,,,,,,,,
2012,sglauser,Stephen Glauser,4,0.5,0.25,0.25,-1.5,17.0,89.47,0.0,2.75,0.0,0.5,1.25,0.0,0.0,CON,,,,,,,,,,,
2012,bmalecek,Brandon Malecek,15,3.6,2.73,0.87,-1.6,41.73,89.81,0.0,4.73,0.0,1.4,0.93,0.0,0.0,RIR,,,,,,,,,,,
2012,dculver,Dean Culver,10,1.8,1.7,0.1,-1.6,20.5,96.7,0.0,2.9,0.0,0.9,0.4,0.0,0.0,ROC,,,,,,,,,,,
2012,cbunce,Craig Bunce,4,0.25,0.0,0.25,-1.75,17.5,88.61,0.0,2.25,0.0,0.0,0.25,0.0,0.0,RIR,,,,,,,,,,,
2012,amiller,Andrew Miller,4,0.5,0.25,0.25,-3.25,24.0,87.27,0.0,3.5,0.0,0.5,0.25,0.0,0.0,CIN,,,,,,,,,,,
2013,jhron,James Hron,10,6.9,2.0,4.9,7.7,9.2,94.85,0.0,0.5,0.0,0.3,1.6,0.0,0.2,MIN,22.6,14.9,7.7,,,,,,,,
2013,anelson,AJ Nelson,16,7.25,1.75,5.5,7.56,22.63,96.53,0.0,0.75,0.06,0.31,1.38,0.0,0.0,CHI,24.06,13.69,10.38,,,,,,,,
2013,mlloyd,Mark Lloyd,13,6.15,2.23,3.92,6.85,16.85,90.87,0.0,1.69,0.0,0.31,2.69,0.0,4.62,TOR,15.08,6.77,8.31,,,,,,,,
2013,cbrock,Cameron Brock,16,7.44,1.56,5.88,6.69,8.13,91.55,0.0,0.75,0.0,0.38,0.38,0.0,0.31,IND,16.81,14.38,2.44,,,,,,,,
2013,kplew,Keenan Plew,17,7.18,3.47,3.71,6.0,19.53,95.95,0.0,0.82,0.0,0.76,0.41,0.0,0.12,IND,15.71,13.24,2.47,,,,,,,,
2013,bsmith,Brodie Smith,8,9.0,8.5,0.5,5.88,45.5,91.69,0.0,4.13,0.0,0.13,1.13,0.0,2.63,CHI,22.5,11.88,10.63,,,,,,,,
2013,srichgels,Scott Richgels,14,5.36,2.21,3.14,5.71,13.71,94.58,0.0,0.71,0.07,0.43,1.5,0.0,0.0,MAD,20.0,11.86,8.14,,,,,,,,
2013,jlindquis,Jeff Lindquist,13,5.15,3.08,2.08,5.38,12.77,87.83,0.0,1.77,0.0,0.23,2.23,0.0,0.46,TOR,13.38,3.46,9.92,,,,,,,,
2013,charris,Cameron Harris,15,6.2,3.47,2.73,5.33,14.0,89.36,0.0,1.67,0.0,0.47,1.27,0.0,1.73,TOR,14.13,6.53,7.6,,,,,,,,
2013,messer,Matt Esser,14,6.07,2.71,3.36,5.29,21.0,87.5,0.0,3.0,0.0,0.43,2.64,0.0,6.43,PHI,24.86,14.0,10.86,,,,,,,,
2013,bschoenro,Brian Schoenrock,11,3.27,0.55,2.73,5.27,4.82,96.36,0.0,0.18,0.0,0.45,2.64,0.0,0.0,MIN,17.09,3.45,13.64,,,,,,,,
2013,dhochhalt,David Hochhalter,5,9.2,5.4,3.8,5.2,34.4,89.12,0.0,4.2,0.0,0.0,0.2,0.0,0.2,DET,19.8,4.8,15.0,,,,,,,,
2013,mdrost,Mike Drost,14,2.64,0.93,1.71,5.14,7.57,91.38,0.0,0.71,0.0,0.07,3.29,0.07,0.0,NY,19.93,2.57,17.36,,,,,,,,
2013,pniles,Pat Niles,11,5.36,3.09,2.27,5.09,13.36,93.04,0.0,1.0,0.0,0.18,0.91,0.0,0.0,MIN,20.27,16.55,3.73,,,,,,,,
2013,cferguson,Christo Ferguson,4,6.0,2.25,3.75,4.75,27.5,94.83,0.0,1.5,0.0,0.0,0.25,0.0,0.25,DET,20.25,1.25,19.0,,,,,,,,
2013,glindsley,Grant Lindsley,3,3.33,1.0,2.33,4.67,11.33,97.14,0.0,0.33,0.0,0.33,2.0,0.0,0.0,MIN,24.67,15.0,9.67,,,,,,,,
2013,tcarpente,Travis Carpenter,16,3.0,1.63,1.38,4.63,4.94,94.05,0.0,0.31,0.0,0.06,2.0,0.0,9.63,IND,16.06,2.31,13.75,,,,,,,,
2013,jhelton,Jonathan Helton,17,4.29,2.76,1.53,4.59,20.06,90.93,0.0,2.0,0.0,0.18,2.47,0.0,16.94,CHI,24.35,6.65,17.71,,,,,,,,
2013,imasekkel,Isaiah Masek-Kelly,14,4.93,2.36,2.57,4.57,10.14,90.45,0.0,1.07,0.0,0.57,1.29,0.0,0.57,TOR,12.5,6.93,5.57,,,,,,,,
2013,rgorman,Ryan Gorman,10,5.0,1.4,3.6,4.4,37.6,95.19,0.0,1.9,0.0,0.2,1.5,0.1,0.2,CIN,21.5,16.3,5.2,,,,,,,,
2013,jsolis,Justin Solis,6,5.0,1.67,3.33,4.33,12.33,93.67,0.0,0.83,0.0,1.0,1.17,0.0,0.0,DC,18.83,15.0,3.83,,,,,,,,
2013,tburns,TJ Burns,14,5.5,2.07,3.43,4.29,13.79,88.13,0.0,1.86,0.0,0.43,1.07,0.0,0.29,ROC,19.86,11.93,7.93,,,,,,,,
2013,kseiler,Kevin Seiler,14,4.93,3.36,1.57,4.21,19.21,95.39,0.0,0.93,0.0,0.64,0.86,0.0,0.5,MIN,19.71,16.29,3.43,,,,,,,,
2013,dschleich,David Schleicher,10,5.0,1.7,3.3,4.1,18.4,96.84,0.0,0.6,0.0,0.4,0.1,0.0,0.0,MAD,18.8,11.4,7.4,,,,,,,,
2013,pshriwise,Pat Shriwise,16,4.19,1.81,2.38,4.06,21.5,93.73,0.0,1.31,0.13,0.38,1.56,0.0,0.0,MAD,20.19,10.13,10.06,,,,,,,,
2013,cgeppert,Cullen Geppert,15,5.07,2.6,2.47,4.0,19.07,91.67,0.0,1.73,0.0,0.27,0.93,0.0,0.0,CHI,23.33,13.87,9.47,,,,,,,,
2013,hcarnegie,Husayn Carnegie,14,4.5,1.43,3.07,4.0,10.07,82.46,0.0,2.14,0.0,0.21,1.86,0.0,0.0,NY,15.0,6.5,8.5,,,,,,,,
2013,jmieser,Jibran Mieser,9,3.44,0.67,2.78,3.89,11.67,88.24,0.0,1.56,0.0,0.56,2.56,0.0,0.0,NJH,16.33,9.11,7.22,,,,,,,,
2013,ayearwood,Adrian Yearwood,8,3.5,2.63,0.88,3.88,24.0,96.48,0.0,0.88,0.0,0.13,1.38,0.0,0.0,TOR,14.13,8.0,6.13,,,,,,,,
2013,rszeto,Ricky Szeto,14,3.71,0.29,3.43,3.86,2.29,88.89,0.0,0.29,0.0,0.43,0.86,0.0,0.07,TOR,13.07,2.86,10.21,,,,,,,,
2013,dhampson,David Hampson,10,4.1,0.9,3.2,3.8,9.6,94.12,0.0,0.6,0.0,0.6,0.9,0.0,0.2,PHI,17.2,11.5,5.7,,,,,,,,
2013,cmackenzi,Calum Mackenzie,12,4.17,2.42,1.75,3.75,12.5,95.54,0.0,0.58,0.0,0.67,0.83,0.0,0.08,TOR,16.67,9.33,7.33,,,,,,,,
2013,bparris,Benjamin Parris,3,2.67,1.67,1.0,3.67,4.67,,0.0,0.0,0.0,0.67,1.67,0.0,0.0,IND,13.0,4.67,8.33,,,,,,,,
2013,efeeney,Evan Feeney,8,5.13,2.63,2.5,3.63,18.5,92.5,0.0,1.5,0.0,1.0,1.0,0.0,0.0,DC,23.5,18.38,5.13,,,,,,,,
2013,dwheeler,David Wheeler,10,4.7,2.1,2.6,3.6,14.0,88.61,0.0,1.8,0.0,0.7,1.4,0.0,0.0,ROC,20.9,16.6,4.3,,,,,,,,
2013,bayres,Ben Ayres,4,3.5,1.5,2.0,3.5,12.75,98.08,0.0,0.25,0.0,0.25,0.5,0.0,0.0,DET,18.75,5.75,13.0,,,,,,,,
2013,pjensen,Pat Jensen,6,2.67,1.0,1.67,3.5,6.33,97.44,0.0,0.17,0.0,0.5,1.5,0.0,0.0,MIN,16.67,5.67,11.0,,,,,,,,
2013,sarmitage,Steve Armitage,16,2.88,0.69,2.19,3.5,3.88,93.94,0.0,0.25,0.0,0.25,1.13,0.0,0.06,TOR,12.44,6.0,6.44,,,,,,,,
2013,tglenn,Tyler Glenn,11,2.82,1.18,1.64,3.45,11.09,89.05,0.0,1.36,0.0,0.55,2.55,0.0,6.73,MAD,19.09,6.27,12.82,,,,,,,,
2013,gpowell,Geoff Powell,13,3.23,0.85,2.38,3.38,12.31,94.67,0.0,0.69,0.0,0.46,1.31,0.0,0.08,TOR,17.08,6.62,10.46,,,,,,,,
2013,cpowers,Chris Powers,15,6.13,4.93,1.2,3.33,42.8,93.04,0.0,3.07,0.13,0.27,0.53,0.0,0.0,CIN,20.4,18.0,2.4,,,,,,,,
2013,mwilken,Matt Wilken,3,4.33,3.0,1.33,3.33,26.33,91.86,0.0,2.33,0.0,0.67,2.0,0.0,0.0,DET,21.0,0.67,20.33,,,,,,,,
2013,ccolicchi,CJ Colicchio,7,1.29,0.43,0.86,3.29,4.14,96.67,0.0,0.14,0.0,0.14,2.29,0.0,0.14,ROC,17.29,7.0,10.29,,,,,,,,
2013,jmarsh,Jack Marsh,7,6.29,4.14,2.14,3.29,15.71,82.09,0.0,3.43,0.0,0.71,1.14,0.0,1.14,NY,14.57,7.71,6.86,,,,,,,,
2013,dwiseman,Dave Wiseman,17,5.35,3.47,1.88,3.24,19.53,84.69,0.0,3.47,0.06,0.47,1.82,0.0,7.47,MAD,23.18,12.94,10.24,,,,,,,,
2013,ijeffries,Isaac Jeffries,11,4.36,1.09,3.27,3.18,13.36,89.63,0.0,1.55,0.0,0.36,0.73,0.0,0.0,CIN,19.0,14.55,4.45,,,,,,,,
2013,mstevens,Matt Stevens,17,3.29,0.82,2.47,3.18,9.53,94.74,0.0,0.47,0.06,0.18,0.53,0.0,0.0,NY,13.82,8.82,5.0,,,,,,,,
2013,dferraro,David Ferraro,6,2.83,0.33,2.5,3.17,9.17,93.22,0.0,0.67,0.0,0.17,1.17,0.0,0.0,ROC,15.33,4.5,10.83,,,,,,,,
2013,mfedorenk,Mark Fedorenko,12,2.92,1.25,1.67,3.17,17.0,89.87,0.0,1.83,0.08,0.33,2.42,0.0,12.0,CIN,19.33,5.75,13.58,,,,,,,,
2013,bivers,Ben Ivers,14,2.21,0.43,1.79,3.07,6.57,94.85,0.0,0.36,0.0,0.14,1.36,0.0,0.0,NY,18.36,1.5,16.86,,,,,,,,
2013,lshramko,Liam Shramko,15,2.27,1.0,1.27,2.93,10.93,95.91,0.0,0.47,0.0,0.27,1.4,0.07,0.27,DC,16.47,9.0,7.47,,,,,,,,
2013,tbrooks,Taylor Brooks,15,3.27,1.47,1.8,2.93,8.27,87.32,0.0,1.2,0.0,0.0,0.87,0.0,0.0,NY,13.87,9.53,4.33,,,,,,,,
2013,jpressimo,Jon Pressimone,12,4.08,0.75,3.33,2.92,6.25,84.27,0.0,1.17,0.0,0.58,0.58,0.0,0.25,DC,21.92,15.58,6.33,,,,,,,,
2013,jhemmesch,Josh Hemmesch,11,4.09,2.09,2.0,2.91,12.55,90.2,0.0,1.36,0.0,0.55,0.73,0.0,0.0,MIN,17.91,13.45,4.45,,,,,,,,
2013,jdrescher,Jay Drescher,10,2.9,1.3,1.6,2.9,5.3,80.3,0.0,1.3,0.0,0.3,1.6,0.0,9.0,MIN,16.0,5.3,10.7,,,,,,,,
2013,tryan,Tim Ryan,10,3.9,1.0,2.9,2.9,8.8,88.89,0.0,1.1,0.0,0.6,0.7,0.0,0.0,DC,10.7,8.9,1.8,,,,,,,,
2013,jbecker,Joe Becker,12,2.92,1.0,1.92,2.83,4.42,92.98,0.0,0.33,0.0,0.25,0.5,0.0,0.17,ROC,13.33,9.08,4.25,,,,,,,,
2013,gledonne,Gary LeDonne,17,2.18,0.59,1.59,2.82,8.41,92.86,0.0,0.59,0.06,0.18,1.41,0.0,0.53,CHI,13.47,2.06,11.41,,,,,,,,
2013,akrzywda,Alex Krzywda,15,3.07,1.53,1.53,2.8,8.67,93.53,0.0,0.6,0.0,0.27,0.6,0.0,0.0,IND,12.93,9.27,3.67,,,,,,,,
2013,nthibedea,Nate Thibedeau,15,3.73,1.2,2.53,2.8,12.13,92.39,0.0,1.0,0.0,0.33,0.4,0.0,0.0,MAD,15.0,9.67,5.33,,,,,,,,
2013,pcarleton,Peter Carleton,14,1.5,0.71,0.79,2.79,3.57,92.59,0.0,0.29,0.0,0.14,1.71,0.0,1.79,IND,14.29,1.93,12.36,,,,,,,,
2013,ibryant,Isaiah Bryant,13,3.92,2.92,1.0,2.77,22.23,89.75,0.0,2.54,0.0,0.15,1.54,0.0,0.38,NY,21.77,4.0,17.77,,,,,,,,
2013,cdegnan,Casey Degnan,16,2.38,0.31,2.06,2.69,2.63,91.3,0.0,0.25,0.0,0.25,0.81,0.0,0.06,CHI,10.63,0.44,10.19,,,,,,,,
2013,celworth,Chris Elworth,6,2.5,0.17,2.33,2.67,0.5,,0.0,0.0,0.0,0.0,0.17,0.0,0.0,IND,3.83,0.0,3.83,,,,,,,,
2013,epinto,Eamon Pinto,5,2.0,0.4,1.6,2.6,2.2,,0.0,0.4,0.0,0.0,1.0,0.0,0.0,TOR,15.4,3.4,12.0,,,,,,,,
2013,jbrisbois,Joe Brisbois,10,2.4,1.1,1.3,2.6,3.4,91.89,0.0,0.3,0.0,0.3,0.8,0.0,2.9,MIN,16.5,8.0,8.5,,,,,,,,
2013,rcraven,Robbie Craven,15,1.67,0.33,1.33,2.6,2.0,93.75,0.0,0.13,0.0,0.27,1.33,0.0,0.07,IND,11.33,0.73,10.6,,,,,,,,
2013,tannen,Tom Annen,19,3.95,3.0,0.95,2.58,36.05,95.54,0.0,1.63,0.05,0.21,0.47,0.0,0.05,MAD,22.0,14.16,7.84,,,,,,,,
2013,dvalentin,David Valentine-Elam,13,2.77,1.69,1.08,2.54,7.0,91.92,0.0,0.62,0.0,0.08,0.46,0.0,0.08,IND,10.77,9.62,1.15,,,,,,,,
2013,ijulien,Isaac Julien,14,2.43,0.86,1.57,2.5,7.0,94.23,0.0,0.43,0.0,0.36,0.86,0.0,0.71,DC,17.36,13.29,4.07,,,,,,,,
2013,jouellett,Joe Ouellette,14,3.86,1.71,2.14,2.5,13.21,83.71,0.0,2.5,0.07,0.86,2.0,0.0,0.0,NY,16.64,11.93,4.71,,,,,,,,
2013,wweiss,Will Weiss,6,3.83,2.67,1.17,2.5,9.17,84.62,0.0,1.67,0.0,0.83,1.17,0.0,1.83,NJH,19.17,5.5,13.67,,,,,,,,
2013,mweber,Matt Weber,17,1.82,0.12,1.71,2.47,1.47,96.15,0.0,0.06,0.0,0.0,0.71,0.0,0.06,MAD,12.71,2.59,10.12,,,,,,,,
2013,bhart,Brian Hart,5,2.4,1.0,1.4,2.4,12.0,90.91,0.0,1.0,0.2,0.0,1.0,0.0,1.0,MAD,13.6,6.2,7.4,,,,,,,,
2013,kkelly1,Kevin Kelly,15,3.2,1.33,1.87,2.4,11.2,92.31,0.0,0.93,0.0,0.53,0.67,0.0,0.6,CHI,18.13,9.53,8.6,,,,,,,,
2013,dwenzel,David Wenzel,9,1.44,0.67,0.78,2.33,6.44,96.67,0.0,0.11,0.11,0.78,1.78,0.0,0.0,MIN,14.89,2.89,12.0,,,,,,,,
2013,kdziak,KJ Dziak,3,5.33,3.0,2.33,2.33,11.67,81.4,0.0,2.67,0.0,0.67,0.33,0.0,0.0,ROC,11.67,10.67,1.0,,,,,,,,
2013,sobrien,Scott O'Brien,12,2.0,0.83,1.17,2.33,3.08,92.5,0.0,0.25,0.0,0.17,0.75,0.0,0.0,IND,12.0,1.17,10.83,,,,,,,,
2013,akubinec,Andrew Kubinec,16,2.5,1.5,1.0,2.31,4.75,79.17,0.0,1.25,0.0,0.13,1.19,0.0,0.19,TOR,16.25,6.56,9.69,,,,,,,,
2013,cpoeppelm,Craig Poeppelman,7,1.71,1.14,0.57,2.29,10.29,92.31,0.0,0.71,0.14,0.14,1.43,0.0,0.14,CHI,16.0,1.14,14.86,,,,,,,,
2013,jstaron,Jon Staron,15,2.67,1.2,1.47,2.27,26.6,95.45,0.0,1.2,0.07,0.2,1.0,0.0,0.0,MIN,18.33,14.0,4.33,,,,,,,,
2013,kbaumann,Kevin Baumann,4,4.0,1.5,2.5,2.25,16.0,90.14,0.0,1.75,0.0,0.25,0.25,0.0,0.0,CIN,16.5,11.25,5.25,,,,,,,,
2013,kwells,Ken Wells,12,2.33,0.42,1.92,2.25,4.08,85.96,0.0,0.67,0.0,0.25,0.83,0.0,0.08,PHI,14.92,9.58,5.33,,,,,,,,
2013,shampton,Scott Hampton,8,2.0,0.13,1.88,2.25,5.13,91.11,0.0,0.5,0.0,0.13,0.88,0.0,0.13,NJH,8.5,2.38,6.13,,,,,,,,
2013,khoercher,Kevin Hoercher,9,2.0,0.67,1.33,2.22,5.78,92.86,0.0,0.44,0.0,0.22,0.89,0.0,0.0,ROC,16.0,3.22,12.78,,,,,,,,
2013,mreeves,Mike Reeves,14,2.21,1.0,1.21,2.21,4.86,90.67,0.0,0.5,0.0,0.21,0.71,0.0,0.86,PHI,13.21,4.93,8.29,,,,,,,,
2013,bkatz,Billy Katz,11,1.91,1.18,0.73,2.18,7.09,91.76,0.0,0.64,0.0,0.0,0.91,0.0,2.45,NY,9.0,2.91,6.09,,,,,,,,
2013,mworsfold,Mark Worsfold,7,2.43,0.57,1.86,2.14,4.14,96.67,0.0,0.14,0.0,0.29,0.14,0.0,0.0,DET,7.71,3.0,4.71,,,,,,,,
2013,zsmith,Zack Smith,7,3.0,2.0,1.0,2.14,18.71,90.97,0.0,1.86,0.0,0.57,1.57,0.0,0.14,ROC,21.71,7.29,14.43,,,,,,,,
2013,aalarcon,Albert Alarcon,8,3.13,1.75,1.38,2.13,12.63,90.99,0.0,1.25,0.0,0.75,1.0,0.0,0.0,NJH,14.88,8.63,6.25,,,,,,,,
2013,dselwyn,Daniel Selwyn,15,5.0,4.27,0.73,2.13,56.47,92.67,0.0,4.47,0.0,0.2,1.8,0.0,1.87,DC,25.2,20.33,4.87,,,,,,,,
2013,durbino,Doug Urbino,9,1.89,0.33,1.56,2.11,6.33,89.06,0.0,0.78,0.0,0.44,1.44,0.0,2.89,ROC,15.11,2.56,12.56,,,,,,,,
2013,asapichin,Anthony Sapichino,14,2.43,0.07,2.36,2.07,5.29,90.24,0.0,0.57,0.0,0.71,0.93,0.0,0.0,NJH,13.86,5.43,8.43,,,,,,,,
